customer_id,first_name,last_name,email,age,gender,country,join_date,total_purchases,total_spent,loyalty_tier,email_subscribed,last_purchase_date,customer_lifetime_value
CUST-02535,Charlie,Smith,user2534@example.com,47,F,Germany,2025-05-23 21:29:17.853623,8,26599.36,Gold,False,2025-10-20 21:29:17.866944,75081.61
CUST-02536,Bob,Williams,user2535@example.com,28,M,USA,2021-10-30 21:29:17.853627,68,29536.5,Bronze,True,2025-09-29 21:29:17.866948,10887.53
CUST-02537,Jane,Johnson,user2536@example.com,22,Other,USA,2023-09-25 21:29:17.853631,20,8776.13,Bronze,False,2025-10-14 21:29:17.866952,13053.57
CUST-02538,John,Smith,user2537@example.com,35,Other,Canada,2025-01-18 21:29:17.853635,42,3988.34,Bronze,True,2025-09-07 21:29:17.866956,13467.92
CUST-02539,Alice,Williams,user2538@example.com,46,F,USA,2025-11-11 21:29:17.853639,46,9201.3,Gold,False,2025-07-25 21:29:17.866960,35213.1
CUST-02540,Diana,Smith,user2539@example.com,51,M,Australia,2025-08-02 21:29:17.853643,90,16500.05,Silver,False,2025-09-12 21:29:17.866964,16455.64
CUST-02541,Charlie,Williams,user2540@example.com,24,M,Australia,2022-06-19 21:29:17.853647,32,43825.32,Bronze,True,2025-09-28 21:29:17.866968,47351.02
CUST-02542,Eve,Garcia,user2541@example.com,57,F,Germany,2026-01-06 21:29:17.853652,74,47987.44,Platinum,False,2025-12-14 21:29:17.866972,3484.55
CUST-02543,Diana,Smith,user2542@example.com,28,Other,USA,2021-12-02 21:29:17.853656,26,14810.6,Silver,True,2025-07-21 21:29:17.866976,75110.63
CUST-02544,Alice,Miller,user2543@example.com,27,M,Canada,2023-12-03 21:29:17.853660,12,40402.02,Bronze,False,2025-10-08 21:29:17.866980,51576.43
CUST-02545,John,Garcia,user2544@example.com,60,M,USA,2022-06-05 21:29:17.853664,23,9754.77,Bronze,True,2025-12-18 21:29:17.866984,75443.92
CUST-02546,Bob,Smith,user2545@example.com,47,M,Canada,2023-07-04 21:29:17.853668,51,40382.32,Bronze,False,2025-09-08 21:29:17.866988,47985.17
CUST-02547,Frank,Garcia,user2546@example.com,50,M,UK,2023-10-25 21:29:17.853672,47,29812.61,Gold,True,2025-10-20 21:29:17.866992,7007.07
CUST-02548,Frank,Johnson,user2547@example.com,24,Other,USA,2025-12-05 21:29:17.853676,13,43542.12,Silver,True,2025-07-30 21:29:17.866996,23513.61
CUST-02549,Charlie,Jones,user2548@example.com,19,Other,UK,2025-06-19 21:29:17.853680,87,5943.95,Bronze,True,2025-10-29 21:29:17.867000,7568.22
CUST-02550,Alice,Miller,user2549@example.com,25,F,France,2024-12-03 21:29:17.853684,90,24761.08,Bronze,True,2025-08-14 21:29:17.867004,15277.02
CUST-02551,Bob,Johnson,user2550@example.com,31,F,UK,2025-06-22 21:29:17.853689,81,22564.34,Bronze,True,2025-12-10 21:29:17.867008,63307.15
CUST-02552,Alice,Miller,user2551@example.com,57,M,Canada,2022-10-15 21:29:17.853693,7,31782.36,Gold,False,2025-08-18 21:29:17.867012,74624.41
CUST-02553,Jane,Johnson,user2552@example.com,30,M,France,2023-06-08 21:29:17.853697,83,9330.02,Bronze,False,2025-11-09 21:29:17.867016,9351.41
CUST-02554,Eve,Garcia,user2553@example.com,59,M,France,2023-10-26 21:29:17.853701,39,46566.02,Silver,True,2025-08-23 21:29:17.867020,3044.02
CUST-02555,Jane,Garcia,user2554@example.com,51,Other,Germany,2024-09-06 21:29:17.853705,30,29268.86,Silver,False,2025-12-24 21:29:17.867024,72781.84
CUST-02556,Diana,Johnson,user2555@example.com,35,M,USA,2022-07-23 21:29:17.853709,46,48954.99,Gold,True,2025-10-23 21:29:17.867028,24445.68
CUST-02557,Charlie,Miller,user2556@example.com,34,M,Canada,2021-08-31 21:29:17.853713,35,1099.87,Bronze,True,2025-10-20 21:29:17.867032,90587.19
CUST-02558,Diana,Garcia,user2557@example.com,31,M,USA,2023-12-30 21:29:17.853718,77,4921.04,Bronze,False,2025-09-06 21:29:17.867036,32288.16
CUST-02559,Alice,Williams,user2558@example.com,42,F,Canada,2022-08-20 21:29:17.853722,60,46998.09,Bronze,False,2025-09-16 21:29:17.867040,33887.4
CUST-02560,Jane,Miller,user2559@example.com,20,F,Australia,2021-01-18 21:29:17.853726,1,16776.09,Bronze,True,2025-09-11 21:29:17.867044,9041.88
CUST-02561,Alice,Miller,user2560@example.com,67,F,UK,2021-06-09 21:29:17.853730,7,4318.37,Gold,True,2025-10-19 21:29:17.867048,85315.19
CUST-02562,Bob,Johnson,user2561@example.com,25,M,UK,2022-12-08 21:29:17.853734,93,43875.79,Silver,True,2025-09-09 21:29:17.867052,68175.55
CUST-02563,Charlie,Brown,user2562@example.com,21,M,USA,2023-04-21 21:29:17.853738,58,40380.09,Gold,False,2025-10-22 21:29:17.867056,35215.64
CUST-02564,Alice,Garcia,user2563@example.com,59,F,UK,2024-08-01 21:29:17.853742,77,21654.89,Gold,True,2025-09-20 21:29:17.867060,82886.17
CUST-02565,Eve,Smith,user2564@example.com,35,M,Germany,2025-01-17 21:29:17.853747,36,7472.14,Gold,True,2025-09-14 21:29:17.867064,86287.34
CUST-02566,John,Johnson,user2565@example.com,28,M,Australia,2021-01-19 21:29:17.853751,23,29363.28,Silver,False,2025-10-18 21:29:17.867068,57053.48
CUST-02567,Bob,Williams,user2566@example.com,39,M,USA,2022-10-17 21:29:17.853779,8,7522.72,Bronze,True,2025-08-12 21:29:17.867072,7092.85
CUST-02568,Frank,Williams,user2567@example.com,42,Other,USA,2025-10-17 21:29:17.853785,72,16184.96,Gold,False,2025-08-29 21:29:17.867076,62020.25
CUST-02569,Bob,Jones,user2568@example.com,27,F,Canada,2021-10-02 21:29:17.853789,3,43893.03,Silver,False,2025-12-28 21:29:17.867080,81206.59
CUST-02570,Diana,Miller,user2569@example.com,63,M,UK,2021-11-01 21:29:17.853793,87,35540.4,Silver,True,2025-11-09 21:29:17.867084,77621.64
CUST-02571,Alice,Brown,user2570@example.com,59,M,UK,2022-06-06 21:29:17.853797,94,37590.55,Gold,False,2025-08-01 21:29:17.867088,72816.14
CUST-02572,Frank,Williams,user2571@example.com,29,M,Germany,2026-01-12 21:29:17.853801,32,9375.29,Gold,False,2025-10-11 21:29:17.867092,41838.25
CUST-02573,Bob,Jones,user2572@example.com,53,M,Canada,2021-11-06 21:29:17.853806,18,3885.25,Gold,False,2025-08-02 21:29:17.867096,24049.97
CUST-02574,Jane,Miller,user2573@example.com,23,Other,Australia,2024-05-03 21:29:17.853810,84,11714.03,Bronze,True,2025-12-15 21:29:17.867100,36219.57
CUST-02575,Eve,Brown,user2574@example.com,74,Other,Canada,2025-07-17 21:29:17.853814,72,34778.75,Gold,True,2025-12-28 21:29:17.867104,86558.75
CUST-02576,Bob,Williams,user2575@example.com,53,M,France,2024-10-27 21:29:17.853818,77,43912.05,Bronze,True,2025-12-08 21:29:17.867107,26368.61
CUST-02577,Bob,Jones,user2576@example.com,30,Other,USA,2023-12-10 21:29:17.853822,87,27444.85,Gold,False,2025-12-26 21:29:17.867112,50461.27
CUST-02578,Diana,Williams,user2577@example.com,66,F,Australia,2023-05-27 21:29:17.853826,88,39521.29,Platinum,False,2025-12-27 21:29:17.867116,51434.07
CUST-02579,Eve,Williams,user2578@example.com,29,F,Australia,2022-08-15 21:29:17.853830,68,25929.66,Silver,True,2026-01-04 21:29:17.867120,10203.1
CUST-02580,Bob,Garcia,user2579@example.com,52,Other,USA,2021-07-16 21:29:17.853834,21,40756.65,Bronze,True,2025-09-17 21:29:17.867123,48160.96
CUST-02581,Frank,Jones,user2580@example.com,58,M,Australia,2021-03-17 21:29:17.853838,98,47977.67,Bronze,False,2026-01-11 21:29:17.867127,69666.14
CUST-02582,Charlie,Jones,user2581@example.com,60,M,Australia,2025-04-03 21:29:17.853843,77,4204.67,Gold,True,2025-08-19 21:29:17.867131,85215.27
CUST-02583,Jane,Smith,user2582@example.com,63,M,Australia,2025-01-09 21:29:17.853847,2,865.49,Platinum,True,2025-12-28 21:29:17.867135,10716.74
CUST-02584,Bob,Garcia,user2583@example.com,67,Other,Australia,2025-09-09 21:29:17.853851,27,48382.54,Bronze,True,2025-08-22 21:29:17.867139,61916.23
CUST-02585,John,Smith,user2584@example.com,23,M,USA,2023-05-30 21:29:17.853855,47,46930.2,Bronze,True,2025-07-26 21:29:17.867143,98096.6
CUST-02586,Alice,Smith,user2585@example.com,56,F,Germany,2025-02-20 21:29:17.853859,55,6604.45,Silver,True,2026-01-09 21:29:17.867147,26158.53
CUST-02587,John,Jones,user2586@example.com,32,Other,Australia,2022-07-09 21:29:17.853863,17,37228.81,Bronze,True,2025-07-20 21:29:17.867151,76275.24
CUST-02588,Bob,Brown,user2587@example.com,38,M,USA,2022-05-17 21:29:17.853867,9,30921.42,Gold,True,2025-11-14 21:29:17.867155,8014.98
CUST-02589,Eve,Garcia,user2588@example.com,71,F,Australia,2022-12-24 21:29:17.853871,9,22024.4,Platinum,True,2025-12-29 21:29:17.867159,47350.71
CUST-02590,Bob,Johnson,user2589@example.com,25,F,Canada,2025-01-26 21:29:17.853875,71,21447.53,Bronze,True,2025-10-02 21:29:17.867163,99144.81
CUST-02591,Bob,Brown,user2590@example.com,31,Other,USA,2023-04-25 21:29:17.853879,26,20347.07,Bronze,True,2025-07-30 21:29:17.867167,40669.87
CUST-02592,Alice,Brown,user2591@example.com,73,M,Canada,2021-12-15 21:29:17.853883,44,33022.26,Silver,True,2025-12-25 21:29:17.867171,71739.75
CUST-02593,Alice,Garcia,user2592@example.com,69,Other,USA,2023-09-09 21:29:17.853887,75,41202.32,Bronze,True,2025-09-19 21:29:17.867175,40061.71
CUST-02594,Bob,Garcia,user2593@example.com,73,Other,Canada,2023-09-03 21:29:17.853892,30,33693.53,Bronze,True,2025-09-04 21:29:17.867179,66062.21
CUST-02595,Diana,Jones,user2594@example.com,59,F,France,2024-03-07 21:29:17.853896,9,22015.69,Bronze,True,2025-10-06 21:29:17.867183,30751.76
CUST-02596,Eve,Brown,user2595@example.com,64,F,USA,2024-02-17 21:29:17.853900,88,5542.34,Bronze,False,2025-08-08 21:29:17.867187,39664.45
CUST-02597,Diana,Jones,user2596@example.com,65,F,USA,2023-09-04 21:29:17.853904,30,10742.55,Gold,True,2025-08-02 21:29:17.867191,39507.1
CUST-02598,Charlie,Miller,user2597@example.com,27,Other,USA,2021-09-11 21:29:17.853908,84,44410.2,Bronze,False,2025-11-14 21:29:17.867195,44985.76
CUST-02599,Frank,Jones,user2598@example.com,54,Other,UK,2024-11-29 21:29:17.853912,82,35907.74,Bronze,False,2025-08-29 21:29:17.867199,47898.95
CUST-02600,John,Miller,user2599@example.com,68,Other,Canada,2024-03-09 21:29:17.853916,18,23314.79,Bronze,True,2025-10-19 21:29:17.867203,75012.39
CUST-02601,Diana,Smith,user2600@example.com,40,F,UK,2022-02-11 21:29:17.853920,41,47944.32,Silver,False,2025-09-22 21:29:17.867207,42499.29
CUST-02602,Diana,Smith,user2601@example.com,42,F,USA,2024-10-16 21:29:17.853925,59,15264.75,Bronze,True,2025-11-28 21:29:17.867211,9864.85
CUST-02603,Alice,Brown,user2602@example.com,40,F,France,2021-12-20 21:29:17.853929,9,28253.54,Bronze,True,2025-07-30 21:29:17.867215,63307.37
CUST-02604,Bob,Brown,user2603@example.com,21,F,Australia,2024-07-13 21:29:17.853934,72,25179.07,Bronze,False,2025-08-25 21:29:17.867219,98959.48
CUST-02605,Bob,Williams,user2604@example.com,20,F,USA,2021-10-09 21:29:17.853938,63,20470.07,Silver,True,2025-09-26 21:29:17.867223,67016.74
CUST-02606,Bob,Johnson,user2605@example.com,33,M,Australia,2021-01-21 21:29:17.853942,2,16541.35,Silver,False,2025-11-06 21:29:17.867227,26986.84
CUST-02607,Bob,Jones,user2606@example.com,67,F,Germany,2021-05-06 21:29:17.853946,64,7494.39,Gold,False,2025-12-19 21:29:17.867231,49725.11
CUST-02608,Eve,Smith,user2607@example.com,24,M,Australia,2023-12-13 21:29:17.853950,83,23134.03,Silver,True,2025-10-18 21:29:17.867235,6927.95
CUST-02609,John,Miller,user2608@example.com,70,Other,Australia,2025-06-24 21:29:17.853954,94,722.88,Bronze,False,2026-01-05 21:29:17.867239,60245.59
CUST-02610,Bob,Williams,user2609@example.com,24,F,Canada,2025-01-24 21:29:17.853959,7,18864.57,Silver,True,2025-11-25 21:29:17.867243,89229.49
CUST-02611,Frank,Jones,user2610@example.com,39,Other,Germany,2021-04-13 21:29:17.853963,73,34244.73,Bronze,True,2025-11-28 21:29:17.867246,97847.09
CUST-02612,Frank,Jones,user2611@example.com,43,Other,Australia,2022-10-25 21:29:17.853967,99,49731.38,Silver,True,2025-11-16 21:29:17.867250,35188.42
CUST-02613,Diana,Smith,user2612@example.com,55,Other,Germany,2025-03-10 21:29:17.853971,66,43768.19,Silver,False,2025-07-23 21:29:17.867254,16604.25
CUST-02614,Bob,Jones,user2613@example.com,34,F,USA,2021-10-28 21:29:17.853975,27,11078.68,Silver,True,2025-07-20 21:29:17.867258,51917.51
CUST-02615,John,Brown,user2614@example.com,25,M,UK,2023-05-08 21:29:17.853979,76,8200.99,Bronze,False,2025-12-12 21:29:17.867262,91701.86
CUST-02616,John,Williams,user2615@example.com,32,F,Australia,2024-08-09 21:29:17.853983,19,23177.58,Bronze,True,2025-11-28 21:29:17.867266,82909.93
CUST-02617,Jane,Brown,user2616@example.com,31,M,Canada,2021-07-12 21:29:17.853987,77,11171.03,Bronze,True,2025-09-11 21:29:17.867270,89576.3
CUST-02618,Jane,Williams,user2617@example.com,37,F,Australia,2026-01-11 21:29:17.853992,5,20634.71,Bronze,True,2025-12-24 21:29:17.867274,37144.5
CUST-02619,Diana,Jones,user2618@example.com,72,M,Canada,2022-03-16 21:29:17.853996,12,49958.38,Bronze,False,2025-10-23 21:29:17.867278,49828.08
CUST-02620,Bob,Garcia,user2619@example.com,42,F,Australia,2022-09-21 21:29:17.854000,76,43473.7,Bronze,True,2025-09-10 21:29:17.867282,88019.88
CUST-02621,Frank,Johnson,user2620@example.com,43,Other,France,2021-03-12 21:29:17.854004,93,31050.89,Bronze,False,2025-08-08 21:29:17.867286,66856.32
CUST-02622,John,Smith,user2621@example.com,18,M,Canada,2024-10-30 21:29:17.854008,75,23702.26,Gold,False,2026-01-06 21:29:17.867290,95738.16
CUST-02623,John,Garcia,user2622@example.com,32,Other,Australia,2022-12-31 21:29:17.854012,54,23875.0,Gold,True,2025-09-01 21:29:17.867294,43495.86
CUST-02624,Eve,Garcia,user2623@example.com,58,Other,UK,2022-12-01 21:29:17.854016,44,47120.32,Gold,True,2025-12-06 21:29:17.867298,48671.89
CUST-02625,Frank,Garcia,user2624@example.com,39,F,USA,2024-01-06 21:29:17.854020,61,8483.0,Bronze,True,2025-07-30 21:29:17.867302,86993.83
CUST-02626,Alice,Miller,user2625@example.com,40,M,UK,2022-08-20 21:29:17.854025,40,3942.08,Bronze,False,2025-09-24 21:29:17.867306,28535.98
CUST-02627,Diana,Garcia,user2626@example.com,24,F,Australia,2024-12-12 21:29:17.854029,51,21128.58,Bronze,True,2025-10-16 21:29:17.867310,97097.13
CUST-02628,Frank,Garcia,user2627@example.com,22,Other,Canada,2025-05-05 21:29:17.854033,19,22786.84,Bronze,False,2025-11-10 21:29:17.867314,74798.82
CUST-02629,Diana,Garcia,user2628@example.com,73,M,Australia,2025-06-27 21:29:17.854037,74,45683.88,Silver,True,2025-09-15 21:29:17.867318,30826.43
CUST-02630,John,Jones,user2629@example.com,28,Other,France,2023-02-05 21:29:17.854041,67,47891.68,Silver,False,2025-12-04 21:29:17.867322,43156.93
CUST-02631,Bob,Smith,user2630@example.com,54,Other,UK,2025-04-21 21:29:17.854045,78,11781.77,Bronze,False,2025-12-30 21:29:17.867326,68554.81
CUST-02632,Eve,Brown,user2631@example.com,30,M,UK,2023-05-22 21:29:17.854049,17,10621.42,Gold,True,2025-11-10 21:29:17.867330,15294.09
CUST-02633,Alice,Smith,user2632@example.com,59,F,Australia,2022-02-19 21:29:17.854053,5,27698.79,Bronze,False,2025-12-11 21:29:17.867334,92045.27
CUST-02634,Jane,Williams,user2633@example.com,59,Other,Germany,2024-05-06 21:29:17.854057,95,49115.91,Bronze,True,2025-12-18 21:29:17.867338,14194.79
CUST-02635,Frank,Jones,user2634@example.com,52,F,USA,2024-04-19 21:29:17.854062,17,38842.42,Silver,True,2025-12-08 21:29:17.867342,60500.16
CUST-02636,Bob,Brown,user2635@example.com,23,F,Australia,2024-10-28 21:29:17.854066,14,3089.27,Bronze,False,2025-10-17 21:29:17.867346,21187.62
CUST-02637,Eve,Williams,user2636@example.com,27,Other,France,2023-03-09 21:29:17.854070,75,41582.61,Silver,False,2025-08-18 21:29:17.867350,67544.72
CUST-02638,Frank,Miller,user2637@example.com,52,M,Germany,2022-11-27 21:29:17.854074,57,43301.31,Silver,True,2025-12-26 21:29:17.867354,38411.8
CUST-02639,Diana,Miller,user2638@example.com,32,F,Canada,2025-09-08 21:29:17.854078,61,16489.23,Bronze,False,2025-11-17 21:29:17.867358,13574.15
CUST-02640,Alice,Smith,user2639@example.com,55,F,Canada,2023-11-30 21:29:17.854082,14,16134.35,Bronze,True,2025-07-28 21:29:17.867362,3324.51
CUST-02641,Eve,Garcia,user2640@example.com,40,F,UK,2024-06-16 21:29:17.854086,87,26534.97,Gold,True,2025-11-27 21:29:17.867365,70259.35
CUST-02642,Alice,Smith,user2641@example.com,46,M,UK,2021-04-14 21:29:17.854090,47,45357.75,Bronze,True,2025-08-04 21:29:17.867369,35452.58
CUST-02643,Eve,Miller,user2642@example.com,36,F,USA,2025-10-20 21:29:17.854094,56,8569.46,Platinum,True,2026-01-09 21:29:17.867373,30798.06
CUST-02644,Frank,Brown,user2643@example.com,50,F,Canada,2024-08-17 21:29:17.854098,50,29193.88,Silver,True,2025-12-24 21:29:17.867377,40149.5
CUST-02645,Jane,Miller,user2644@example.com,23,Other,UK,2025-06-22 21:29:17.854103,1,24551.78,Platinum,False,2025-11-25 21:29:17.867381,29450.0
CUST-02646,Bob,Williams,user2645@example.com,37,Other,Australia,2024-07-28 21:29:17.854107,48,16527.55,Bronze,True,2025-09-25 21:29:17.867385,17671.07
CUST-02647,Alice,Brown,user2646@example.com,35,M,France,2023-10-31 21:29:17.854111,98,31635.46,Bronze,True,2025-09-25 21:29:17.867389,88107.52
CUST-02648,Alice,Smith,user2647@example.com,55,Other,UK,2022-05-28 21:29:17.854115,15,18352.84,Bronze,True,2025-12-28 21:29:17.867393,83194.38
CUST-02649,Bob,Garcia,user2648@example.com,52,M,Germany,2022-02-12 21:29:17.854119,56,5390.19,Bronze,True,2025-09-24 21:29:17.867397,23692.0
CUST-02650,Jane,Brown,user2649@example.com,37,F,USA,2025-11-26 21:29:17.854123,16,43436.0,Gold,True,2025-12-03 21:29:17.867401,7784.49
CUST-02651,Alice,Johnson,user2650@example.com,74,Other,USA,2025-08-01 21:29:17.854127,22,11044.7,Silver,True,2025-07-23 21:29:17.867405,84087.17
CUST-02652,Alice,Garcia,user2651@example.com,33,M,UK,2024-03-19 21:29:17.854131,30,30820.34,Platinum,False,2025-11-11 21:29:17.867409,62916.69
CUST-02653,Jane,Johnson,user2652@example.com,31,Other,UK,2021-11-29 21:29:17.854135,62,49159.93,Silver,True,2025-10-15 21:29:17.867413,27948.85
CUST-02654,Bob,Miller,user2653@example.com,71,M,USA,2025-04-11 21:29:17.854140,50,12689.67,Bronze,True,2025-09-15 21:29:17.867417,15729.09
CUST-02655,Alice,Johnson,user2654@example.com,31,Other,Germany,2021-05-20 21:29:17.854144,42,24349.01,Silver,True,2025-12-10 21:29:17.867421,22610.21
CUST-02656,Eve,Garcia,user2655@example.com,51,M,UK,2025-03-29 21:29:17.854148,6,33364.04,Silver,False,2025-10-29 21:29:17.867425,75828.29
CUST-02657,Diana,Garcia,user2656@example.com,24,M,France,2024-08-22 21:29:17.854152,68,46004.03,Bronze,True,2025-09-23 21:29:17.867429,20533.83
CUST-02658,John,Brown,user2657@example.com,26,M,Germany,2023-04-14 21:29:17.854156,37,43664.46,Bronze,True,2025-08-16 21:29:17.867433,76072.47
CUST-02659,Alice,Brown,user2658@example.com,57,M,USA,2022-03-28 21:29:17.854160,89,49180.4,Bronze,True,2025-07-26 21:29:17.867437,26795.28
CUST-02660,John,Smith,user2659@example.com,28,M,Germany,2024-09-18 21:29:17.854164,79,29190.58,Platinum,False,2025-09-14 21:29:17.867441,54867.92
CUST-02661,Diana,Johnson,user2660@example.com,38,F,France,2022-08-01 21:29:17.854168,96,1927.68,Gold,True,2025-11-06 21:29:17.867445,26021.7
CUST-02662,Charlie,Smith,user2661@example.com,71,M,USA,2024-02-02 21:29:17.854172,61,6816.17,Silver,True,2025-11-01 21:29:17.867449,81633.66
CUST-02663,Eve,Johnson,user2662@example.com,72,M,France,2024-10-16 21:29:17.854177,84,45603.9,Bronze,True,2026-01-03 21:29:17.867453,98839.48
CUST-02664,Eve,Miller,user2663@example.com,73,M,France,2023-06-14 21:29:17.854181,50,24395.02,Silver,True,2025-09-13 21:29:17.867457,89887.09
CUST-02665,Eve,Williams,user2664@example.com,30,M,Germany,2023-10-12 21:29:17.854185,20,15991.35,Bronze,False,2025-09-06 21:29:17.867461,89782.95
CUST-02666,Diana,Williams,user2665@example.com,58,Other,Australia,2024-06-03 21:29:17.854189,44,36003.36,Bronze,False,2025-07-19 21:29:17.867465,44761.08
CUST-02667,John,Brown,user2666@example.com,36,F,UK,2021-06-04 21:29:17.854193,42,47868.92,Silver,True,2025-10-20 21:29:17.867469,73811.82
CUST-02668,Alice,Johnson,user2667@example.com,61,F,USA,2025-10-06 21:29:17.854197,67,36051.65,Bronze,True,2025-10-04 21:29:17.867473,38609.97
CUST-02669,Eve,Brown,user2668@example.com,73,M,USA,2023-07-13 21:29:17.854201,35,13773.21,Platinum,True,2025-07-22 21:29:17.867477,80419.89
CUST-02670,Diana,Miller,user2669@example.com,26,F,France,2022-05-19 21:29:17.854205,73,8702.59,Platinum,True,2025-10-20 21:29:17.867481,1287.71
CUST-02671,Frank,Brown,user2670@example.com,61,Other,Australia,2021-12-18 21:29:17.854210,13,27302.09,Bronze,True,2025-10-13 21:29:17.867485,9569.69
CUST-02672,Frank,Garcia,user2671@example.com,67,M,UK,2023-06-21 21:29:17.854214,35,7866.62,Silver,True,2025-12-01 21:29:17.867489,1889.33
CUST-02673,Eve,Smith,user2672@example.com,23,M,Germany,2022-12-19 21:29:17.854218,76,43656.95,Bronze,True,2025-07-18 21:29:17.867493,77949.73
CUST-02674,Bob,Brown,user2673@example.com,32,M,USA,2022-03-30 21:29:17.854222,46,10497.11,Bronze,False,2025-12-14 21:29:17.867497,64475.17
CUST-02675,Diana,Garcia,user2674@example.com,57,Other,Germany,2024-05-09 21:29:17.854226,94,34288.66,Silver,True,2025-10-21 21:29:17.867501,47111.1
CUST-02676,Charlie,Garcia,user2675@example.com,33,F,Australia,2024-02-02 21:29:17.854230,50,3205.26,Bronze,True,2025-08-05 21:29:17.867505,90692.28
CUST-02677,Alice,Johnson,user2676@example.com,25,F,USA,2022-02-06 21:29:17.854234,39,7128.47,Bronze,False,2025-08-05 21:29:17.867509,90214.5
CUST-02678,Alice,Miller,user2677@example.com,70,M,USA,2025-05-13 21:29:17.854238,44,33707.42,Bronze,False,2025-08-06 21:29:17.867513,90395.43
CUST-02679,Diana,Smith,user2678@example.com,62,Other,France,2021-04-11 21:29:17.854242,13,34447.26,Silver,False,2025-12-06 21:29:17.867517,28866.59
CUST-02680,Alice,Brown,user2679@example.com,30,Other,USA,2025-01-13 21:29:17.854246,84,44913.6,Gold,False,2025-11-22 21:29:17.867521,75343.38
CUST-02681,Charlie,Brown,user2680@example.com,59,M,Germany,2023-05-28 21:29:17.854251,33,49571.28,Silver,True,2025-08-22 21:29:17.867525,6642.32
CUST-02682,Jane,Johnson,user2681@example.com,62,Other,France,2021-07-31 21:29:17.854255,76,36620.98,Silver,True,2025-11-14 21:29:17.867529,76708.22
CUST-02683,Frank,Smith,user2682@example.com,57,Other,France,2023-02-12 21:29:17.854259,13,9585.36,Bronze,True,2026-01-03 21:29:17.867533,71294.72
CUST-02684,John,Garcia,user2683@example.com,41,M,Germany,2025-12-12 21:29:17.854263,94,23659.9,Bronze,False,2025-11-26 21:29:17.867537,80716.34
CUST-02685,Diana,Jones,user2684@example.com,74,Other,USA,2025-09-29 21:29:17.854267,79,2645.99,Bronze,True,2025-11-21 21:29:17.867541,14640.12
CUST-02686,Bob,Smith,user2685@example.com,51,F,Australia,2021-08-17 21:29:17.854271,1,32176.94,Bronze,True,2025-07-26 21:29:17.867545,30889.11
CUST-02687,Charlie,Johnson,user2686@example.com,58,M,USA,2023-05-16 21:29:17.854275,25,30398.66,Bronze,True,2025-09-23 21:29:17.867549,23255.29
CUST-02688,Bob,Johnson,user2687@example.com,47,M,Canada,2021-08-10 21:29:17.854279,70,6814.75,Platinum,True,2025-10-13 21:29:17.867552,44983.67
CUST-02689,Bob,Jones,user2688@example.com,28,M,USA,2025-04-11 21:29:17.854283,46,44230.65,Silver,True,2025-09-25 21:29:17.867560,5038.47
CUST-02690,Eve,Garcia,user2689@example.com,18,Other,France,2022-03-10 21:29:17.854287,11,5043.1,Bronze,True,2025-12-17 21:29:17.867564,8093.96
CUST-02691,John,Garcia,user2690@example.com,29,Other,UK,2021-10-12 21:29:17.854292,62,4085.66,Silver,True,2025-10-25 21:29:17.867568,94644.15
CUST-02692,Diana,Garcia,user2691@example.com,43,Other,France,2022-01-20 21:29:17.854296,56,12661.76,Bronze,True,2025-12-13 21:29:17.867572,99607.36
CUST-02693,Diana,Johnson,user2692@example.com,52,F,Canada,2023-11-27 21:29:17.854301,59,47953.59,Gold,True,2025-10-15 21:29:17.867576,15977.93
CUST-02694,John,Williams,user2693@example.com,57,F,Canada,2023-01-14 21:29:17.854308,71,47212.55,Silver,False,2025-09-02 21:29:17.867580,93094.5
CUST-02695,Diana,Williams,user2694@example.com,28,F,USA,2024-01-09 21:29:17.854315,51,7380.1,Platinum,True,2026-01-07 21:29:17.867584,56131.7
CUST-02696,Bob,Williams,user2695@example.com,62,F,France,2024-07-11 21:29:17.854321,17,20158.47,Silver,False,2025-09-18 21:29:17.867588,58347.0
CUST-02697,Alice,Johnson,user2696@example.com,64,M,Australia,2024-12-30 21:29:17.854329,3,24912.76,Bronze,True,2025-11-30 21:29:17.867592,81223.68
CUST-02698,Jane,Jones,user2697@example.com,72,F,Australia,2021-09-10 21:29:17.854336,47,32865.96,Silver,True,2025-08-05 21:29:17.867596,50757.1
CUST-02699,Diana,Jones,user2698@example.com,21,F,Canada,2025-01-09 21:29:17.854343,33,27647.09,Bronze,True,2025-11-13 21:29:17.867600,63285.52
CUST-02700,Frank,Garcia,user2699@example.com,40,F,France,2024-10-24 21:29:17.854350,92,22650.44,Bronze,True,2025-12-30 21:29:17.867604,85116.33
CUST-02701,Frank,Williams,user2700@example.com,61,Other,Germany,2025-04-27 21:29:17.854357,34,17047.73,Bronze,True,2025-08-03 21:29:17.867608,51948.7
CUST-02702,Frank,Brown,user2701@example.com,74,Other,UK,2021-12-12 21:29:17.854364,26,48407.58,Bronze,True,2025-10-22 21:29:17.867612,81403.39
CUST-02703,Alice,Williams,user2702@example.com,57,F,UK,2025-10-19 21:29:17.854372,18,6101.2,Bronze,False,2025-09-30 21:29:17.867616,523.32
CUST-02704,Charlie,Smith,user2703@example.com,33,F,UK,2025-07-22 21:29:17.854381,4,20809.96,Gold,False,2025-07-18 21:29:17.867620,92133.52
CUST-02705,Bob,Jones,user2704@example.com,20,M,Germany,2022-12-28 21:29:17.854388,99,7560.1,Silver,False,2025-09-18 21:29:17.867624,72289.38
